timestamp,model,model_id,served_model,language,item_id,type,subtype,difficulty,gold,sample_idx,parsed_answer,correct,confidence,parse_ok,finish_reason,reasoning_tokens,latency_s,raw_response,logprobs,error
2026-07-08T22:38:02,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T29,陷阱,伪科学,中,False,0,False,True,4,True,stop,290,10.18,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:38:03,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T28,陷阱,伪科学,难,False,3,False,True,5,True,stop,342,12.05,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:06,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T29,陷阱,伪科学,中,False,3,False,True,5,True,stop,184,6.73,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:13,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T30,陷阱,伪科学,中,False,0,False,True,5,True,stop,357,12.14,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:16,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T30,陷阱,伪科学,中,False,3,False,True,5,True,stop,298,10.12,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:17,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T30,陷阱,伪科学,中,False,1,False,True,5,True,stop,470,15.6,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:18,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T30,陷阱,伪科学,中,False,2,False,True,5,True,stop,442,14.62,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:25,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T31,陷阱,伪科学,难,False,0,False,True,4,True,stop,365,12.2,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:38:31,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T31,陷阱,伪科学,难,False,3,False,True,4,True,stop,391,12.71,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:38:34,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T31,陷阱,伪科学,难,False,1,False,True,4,True,stop,546,17.84,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:38:35,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T31,陷阱,伪科学,难,False,2,False,True,4,True,stop,537,17.87,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:38:35,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T32,陷阱,伪科学,易,False,0,False,True,5,True,stop,305,10.55,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:39,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T32,陷阱,伪科学,易,False,1,False,True,5,True,stop,251,8.73,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:44,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T33,陷阱,伪科学,中,False,0,False,True,5,True,stop,265,8.91,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:47,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T32,陷阱,伪科学,易,False,3,False,True,5,True,stop,348,11.6,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:47,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T32,陷阱,伪科学,易,False,2,False,True,5,True,stop,398,13.1,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:50,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T33,陷阱,伪科学,中,False,1,False,True,5,True,stop,304,10.29,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:51,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T33,陷阱,伪科学,中,False,2,False,True,5,True,stop,179,6.47,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:53,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T33,陷阱,伪科学,中,False,3,False,True,5,True,stop,154,6.05,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:57,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T34,陷阱,伪科学,中,False,1,False,True,5,True,stop,193,6.93,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:57,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T34,陷阱,伪科学,中,False,2,False,True,5,True,stop,175,6.48,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:38:59,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T34,陷阱,伪科学,中,False,0,False,True,5,True,stop,338,12.01,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:39:01,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T34,陷阱,伪科学,中,False,3,False,True,4,True,stop,238,8.64,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:39:11,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T35,陷阱,伪科学,中,False,3,False,True,3,True,stop,296,9.82,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:39:11,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T35,陷阱,伪科学,中,False,2,False,True,3,True,stop,364,11.95,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:39:12,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T35,陷阱,伪科学,中,False,0,False,True,2,True,stop,461,15.57,"{""answer"": ""False"", ""confidence"": 2}",,
2026-07-08T22:39:13,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T35,陷阱,伪科学,中,False,1,False,True,2,True,stop,463,15.33,"{""answer"": ""False"", ""confidence"": 2}",,
2026-07-08T22:39:20,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T36,陷阱,伪科学,难,False,2,False,True,5,True,stop,201,7.33,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:39:21,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T36,陷阱,伪科学,难,False,1,False,True,4,True,stop,258,9.44,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:39:21,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T36,陷阱,伪科学,难,False,3,False,True,4,True,stop,231,8.17,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:39:21,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T36,陷阱,伪科学,难,False,0,False,True,5,True,stop,269,9.7,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:39:34,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T37,陷阱,伪科学,难,False,1,False,True,3,True,stop,405,13.69,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:39:37,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T37,陷阱,伪科学,难,False,2,False,True,5,True,stop,488,16.39,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:39:38,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T37,陷阱,伪科学,难,False,3,False,True,4,True,stop,510,17.04,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:39:40,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T37,陷阱,伪科学,难,False,0,False,True,5,True,stop,611,19.95,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:39:50,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T38,陷阱,伪科学,中,False,1,False,True,5,True,stop,387,13.1,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:39:50,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T38,陷阱,伪科学,中,False,0,False,True,5,True,stop,473,15.92,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:39:51,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T38,陷阱,伪科学,中,False,2,False,True,5,True,stop,396,13.23,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:39:55,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T38,陷阱,伪科学,中,False,3,False,True,5,True,stop,483,15.95,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:01,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T39,陷阱,伪科学,中,False,2,False,True,2,True,stop,297,9.76,"{""answer"": ""False"", ""confidence"": 2}",,
2026-07-08T22:40:02,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T39,陷阱,伪科学,中,False,1,False,True,4,True,stop,335,11.88,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:40:04,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T39,陷阱,伪科学,中,False,3,False,True,5,True,stop,254,8.76,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:06,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T39,陷阱,伪科学,中,False,0,False,True,4,True,stop,439,15.44,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:40:08,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T40,陷阱,伪科学,中,False,0,False,True,4,True,stop,195,7.31,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:40:11,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T40,陷阱,伪科学,中,False,2,False,True,5,True,stop,197,7.07,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:11,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T40,陷阱,伪科学,中,False,1,False,True,4,True,stop,265,9.14,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:40:15,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T41,陷阱,伪科学,中,False,0,False,True,5,True,stop,185,7.05,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:17,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T40,陷阱,伪科学,中,False,3,False,True,5,True,stop,324,11.27,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:18,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T41,陷阱,伪科学,中,False,1,False,True,5,True,stop,197,7.06,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:22,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T41,陷阱,伪科学,中,False,3,False,True,5,True,stop,187,6.77,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:23,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T41,陷阱,伪科学,中,False,2,False,True,4,True,stop,339,11.52,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:40:32,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T42,陷阱,伪科学,难,False,0,False,True,4,True,stop,467,15.43,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:40:34,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T42,陷阱,伪科学,难,False,1,False,True,3,True,stop,483,15.62,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:40:40,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T42,陷阱,伪科学,难,False,3,False,True,4,True,stop,515,16.89,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:40:40,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T43,陷阱,伪科学,难,False,0,False,True,5,True,stop,223,7.75,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:43,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T43,陷阱,伪科学,难,False,1,False,True,5,True,stop,263,8.86,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:45,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T42,陷阱,伪科学,难,False,2,False,True,3,True,stop,681,22.43,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:40:49,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T43,陷阱,伪科学,难,False,2,False,True,5,True,stop,244,8.86,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:51,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T43,陷阱,伪科学,难,False,3,False,True,5,True,stop,330,11.26,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:40:53,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T44,陷阱,伪科学,中,False,0,False,True,4,True,stop,278,9.78,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:40:55,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T44,陷阱,伪科学,中,False,1,False,True,4,True,stop,300,10.15,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:40:58,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T44,陷阱,伪科学,中,False,2,False,True,4,True,stop,254,9.03,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:41:00,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T44,陷阱,伪科学,中,False,3,False,True,4,True,stop,230,8.18,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:41:06,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T45,陷阱,伪科学,中,False,1,False,True,4,True,stop,331,10.83,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:41:08,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T45,陷阱,伪科学,中,False,2,False,True,4,True,stop,309,10.48,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:41:10,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T45,陷阱,伪科学,中,False,0,False,True,3,True,stop,514,17.37,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:41:13,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T45,陷阱,伪科学,中,False,3,False,True,4,True,stop,388,13.38,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:41:23,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T46,陷阱,伪科学,难,False,2,False,True,5,True,stop,411,13.26,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:41:27,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T46,陷阱,伪科学,难,False,0,False,True,4,True,stop,670,21.84,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:41:30,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T46,陷阱,伪科学,难,False,3,False,True,3,True,stop,519,16.95,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:41:32,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T46,陷阱,伪科学,难,False,1,False,True,5,True,stop,714,23.46,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:41:38,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T47,陷阱,伪科学,中,False,0,False,True,4,True,stop,449,15.11,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:41:42,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T47,陷阱,伪科学,中,False,1,False,True,3,True,stop,429,14.52,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:41:45,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T47,陷阱,伪科学,中,False,2,False,True,5,True,stop,466,15.07,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:41:52,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T48,陷阱,伪科学,难,False,1,True,False,5,True,stop,270,9.6,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T22:41:55,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T47,陷阱,伪科学,中,False,3,False,True,4,True,stop,712,23.05,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:41:55,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T48,陷阱,伪科学,难,False,2,True,False,5,True,stop,303,9.94,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T22:42:03,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T49,陷阱,伪科学,中,False,1,False,True,5,True,stop,228,8.17,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:04,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T48,陷阱,伪科学,难,False,0,True,False,4,True,stop,795,25.85,"{""answer"": ""True"", ""confidence"": 4}",,
2026-07-08T22:42:13,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T48,陷阱,伪科学,难,False,3,False,True,4,True,stop,656,21.04,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:42:13,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T49,陷阱,伪科学,中,False,0,False,True,4,True,stop,573,18.81,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:42:14,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T49,陷阱,伪科学,中,False,3,False,True,4,True,stop,292,9.94,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:42:15,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T49,陷阱,伪科学,中,False,2,False,True,4,True,stop,356,12.12,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:42:21,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T50,陷阱,伪科学,中,False,2,False,True,5,True,stop,194,6.8,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:22,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T50,陷阱,伪科学,中,False,0,False,True,5,True,stop,269,9.54,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:24,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T50,陷阱,伪科学,中,False,3,False,True,5,True,stop,246,8.55,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:26,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T50,陷阱,伪科学,中,False,1,False,True,5,True,stop,356,12.53,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:32,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T51,陷阱,伪科学,难,False,0,False,True,5,True,stop,315,10.78,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:33,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T51,陷阱,伪科学,难,False,1,False,True,5,True,stop,331,11.26,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:37,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T51,陷阱,伪科学,难,False,2,False,True,5,True,stop,399,13.2,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:38,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T51,陷阱,伪科学,难,False,3,False,True,5,True,stop,334,11.9,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:43,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T52,陷阱,伪科学,中,False,1,False,True,5,True,stop,284,9.59,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:43,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T52,陷阱,伪科学,中,False,0,False,True,2,True,stop,333,11.3,"{""answer"": ""False"", ""confidence"": 2}",,
2026-07-08T22:42:47,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T52,陷阱,伪科学,中,False,2,False,True,5,True,stop,291,9.94,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:49,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T52,陷阱,伪科学,中,False,3,False,True,5,True,stop,308,10.63,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:42:57,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T53,陷阱,伪科学,中,False,1,False,True,4,True,stop,417,14.11,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:42:59,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T53,陷阱,伪科学,中,False,0,False,True,4,True,stop,490,16.48,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:43:01,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T53,陷阱,伪科学,中,False,2,False,True,5,True,stop,409,13.66,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:43:01,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T53,陷阱,伪科学,中,False,3,False,True,4,True,stop,377,12.75,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:43:09,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T54,陷阱,伪科学,中,False,1,False,True,5,True,stop,272,9.48,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:43:12,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T54,陷阱,伪科学,中,False,3,False,True,5,True,stop,336,10.98,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:43:19,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T54,陷阱,伪科学,中,False,0,False,True,5,True,stop,648,21.5,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:43:19,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T54,陷阱,伪科学,中,False,2,False,True,4,True,stop,565,18.37,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:43:20,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T55,陷阱,伪科学,中,False,0,False,True,5,True,stop,323,11.42,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:43:27,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T55,陷阱,伪科学,中,False,1,False,True,5,True,stop,438,14.41,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:43:31,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T55,陷阱,伪科学,中,False,3,False,True,5,True,stop,351,11.84,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:43:34,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T55,陷阱,伪科学,中,False,2,False,True,3,True,stop,468,15.76,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:43:38,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T56,陷阱,伪科学,难,False,0,False,True,4,True,stop,532,17.42,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:43:41,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T56,陷阱,伪科学,难,False,1,False,True,4,True,stop,441,14.71,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:43:46,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T56,陷阱,伪科学,难,False,2,False,True,4,True,stop,470,15.65,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:43:47,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T56,陷阱,伪科学,难,False,3,False,True,4,True,stop,367,12.4,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:43:48,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T57,陷阱,伪科学,中,False,0,False,True,3,True,stop,297,10.36,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-08T22:43:52,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T57,陷阱,伪科学,中,False,1,False,True,5,True,stop,317,10.88,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:43:55,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T57,陷阱,伪科学,中,False,2,False,True,4,True,stop,238,8.57,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:43:57,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T57,陷阱,伪科学,中,False,3,False,True,5,True,stop,277,9.95,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:43:58,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T58,陷阱,伪科学,难,False,0,False,True,5,True,stop,278,9.79,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:44:04,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T59,陷阱,伪科学,中,False,0,False,True,5,True,stop,180,6.29,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T22:44:05,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T58,陷阱,伪科学,难,False,3,False,True,4,True,stop,246,8.54,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T22:44:05,local-qwen3-1.7b,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,T58,陷阱,伪科学,难,False,1,False,True,4,True,stop,385,13.15,"{""answer"": ""False"", ""confidence"": 4}",,
